"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM"
"RpoE",28,"Up",3.11385882254637e-09,2.30422639471718e-07,3.23083814769788e-10,2.78659790238942e-09,"RpoE"
"PmrAB",17,"Up",4.40285326659637e-09,2.30422639471718e-07,2.16669626421668e-10,2.13574346044215e-09,"PmrAB"
"sey01503",36,"Up",5.00918781460257e-09,2.30422639471718e-07,5.15744427862251e-13,1.62196216602786e-11,"Cationic antimicrobial peptide (CAMP) resistance"
"CpxR",33,"Up",2.36850771098918e-08,8.17135160291267e-07,1.5851156414858e-12,3.12494226464343e-11,"CpxR"
"PhoPQ",18,"Up",1.05536435399505e-06,2.91280561702633e-05,1.33055348469528e-08,9.18081904439745e-08,"PhoPQ"
"sey00552",3,"Up",2.97555856812723e-06,6.41520669639483e-05,0.0323489303404245,0.05650825806302,"Teichoic acid biosynthesis"
"sey02020",184,"Up",3.25409035324376e-06,6.41520669639483e-05,1.55860297985543e-14,1.41480680238253e-12,"Two-component system"
"sey01501",20,"Up",6.90977423304108e-06,0.000119193605519959,1.45327378149489e-11,2.00551781846295e-10,"beta-Lactam resistance"
"sey03250",1,"Up",7.82819251184554e-06,0.000120032285181632,7.82819251184554e-06,2.70072641658671e-05,"Viral life cycle - HIV-1"
"sey00361",2,"Up",2.06955612029573e-05,0.00028559874460081,0.294430931828242,0.333044824527028,"Chlorocyclohexane and chlorobenzene degradation"
"sey00633",8,"Up",2.74787032116474e-05,0.000310301711641421,0.000178640356001189,0.000483379786826746,"Nitrotoluene degradation"
"sey00364",1,"Up",2.9231320661873e-05,0.000310301711641421,2.9231320661873e-05,8.96427166964105e-05,"Fluorobenzoate degradation"
"sey00623",1,"Up",2.9231320661873e-05,0.000310301711641421,2.9231320661873e-05,8.96427166964105e-05,"Toluene degradation"
"sey00440",3,"Up",4.20532270447668e-05,0.00041452466658413,0.0176152517295308,0.0324120631823367,"Phosphonate and phosphinate metabolism"
"sey00500",36,"Up",0.000135227087125188,0.00124408920155173,3.55907166840037e-08,2.23250859199659e-07,"Starch and sucrose metabolism"
"sey00540",40,"Up",0.000167043795047939,0.00144075273228847,8.41600762802826e-12,1.29045450296433e-10,"Lipopolysaccharide biosynthesis"
"sey00565",1,"Down",0.000245987121838956,0.00199683663610446,0.000245987121838956,0.000652811977187998,"Ether lipid metabolism"
"sey00660",16,"Up",0.00036690003122831,0.00281290023941705,0.0138204654643923,0.0272460604869449,"C5-Branched dibasic acid metabolism"
"sey00521",10,"Down",0.000505100055952107,0.00366862145902056,0.00277313680979715,0.00617246580245172,"Streptomycin biosynthesis"
"sey00290",20,"Up",0.00204130563476774,0.0139191352402992,0.000533657062358638,0.00129359126735262,"Valine, leucine and isoleucine biosynthesis"
"sey00999",3,"Down",0.0021181292756977,0.0139191352402992,0.0419958505664932,0.0713175552852201,"Biosynthesis of various plant secondary metabolites"
"sey03010",56,"Down",0.00229548436983552,0.0143989474107864,0.0015058980965688,0.00340678585781139,"Ribosome"
"sey01210",29,"Up",0.00262544627190818,0.0157526776314491,0.000534309436515212,0.00129359126735262,"2-Oxocarboxylic acid metabolism"
"sey00523",5,"Down",0.00694149556927131,0.0385283942968889,0.117952097514836,0.158032907349974,"Polyketide sugar unit biosynthesis"
"sey00550",26,"Up",0.00697978157552335,0.0385283942968889,6.65303361091888e-13,1.62196216602786e-11,"Peptidoglycan biosynthesis"
"sey00562",11,"Down",0.0109351978855073,0.0580406657000003,0.000482643183266627,0.00122194525659544,"Inositol phosphate metabolism"
"sey00052",30,"Up",0.0134539547183246,0.0687646574492145,0.0509327673715865,0.0807899068652752,"Galactose metabolism"
"sey00740",17,"Up",0.0149616108498072,0.0737393677597642,1.06711284826473e-10,1.13278133123487e-09,"Riboflavin metabolism"
"sey03070",38,"Down",0.0158947243422566,0.074928890171181,0.000457632510990437,0.00119157144371095,"Bacterial secretion system"
"sey00525",3,"Down",0.016288889167648,0.074928890171181,0.357023625031591,0.39733274398677,"Acarbose and validamycin biosynthesis"
"sey00480",24,"Up",0.0178577737041392,0.0794958958442327,5.08221657284926e-11,6.37587170048362e-10,"Glutathione metabolism"
"sey00430",3,"Down",0.0199028974354433,0.0858312451903491,0.46168020186574,0.501668250846237,"Taurine and hypotaurine metabolism"
"sey00310",18,"Up",0.0221060134884885,0.0924433291336791,4.27427155031197e-06,1.59418776741366e-05,"Lysine degradation"
"sey01502",8,"Up",0.0269389510247985,0.109340448277123,7.69174335971121e-07,3.03274452468613e-06,"Vancomycin resistance"
"sey03020",4,"Down",0.0291590164045135,0.114969836109225,0.403899832088465,0.442366482763557,"RNA polymerase"
"Lrp",145,"Up",0.0307134654697345,0.117734950967316,2.05044464113411e-14,1.41480680238253e-12,"Lrp"
"sey00240",48,"Down",0.0323465317050526,0.12064382095398,4.35250865122697e-07,1.93756836732039e-06,"Pyrimidine metabolism"
"sey00920",38,"Down",0.037384709343433,0.135765523405099,0.0468119618518456,0.0769053658994606,"Sulfur metabolism"
"sey01220",14,"Down",0.0452748838670212,0.160203435221767,0.000756964527929592,0.00177052720092006,"Degradation of aromatic compounds"
"sey00410",9,"Up",0.0485679439168359,0.167559406513084,4.90904619659502e-06,1.73704711571824e-05,"beta-Alanine metabolism"
"sey00332",2,"Up",0.0498971232596284,0.167946414873871,0.610297864866189,0.638038676905561,"Carbapenem biosynthesis"
"CRP",231,"Up",0.0543637712275276,0.178623819747591,6.19018936040823e-13,1.62196216602786e-11,"CRP"
"sey00785",3,"Down",0.0581945672754946,0.185122735421075,0.868501185231801,0.874840609941522,"Lipoic acid metabolism"
"sey00910",23,"Up",0.0595423201791557,0.185122735421075,5.62463739269202e-09,4.31222200106388e-08,"Nitrogen metabolism"
"Fur",41,"Up",0.0603661093764376,0.185122735421075,9.03462381878981e-05,0.000265271933402765,"Fur"
"sey00541",26,"Down",0.0643539633801096,0.193061890140329,8.77344544544595e-06,2.90771515713109e-05,"O-Antigen nucleotide sugar biosynthesis"
"sey00281",5,"Up",0.0692678692638531,0.203364023534925,0.207110642819286,0.257488907288842,"Geraniol degradation"
"sey00564",28,"Up",0.0730235884876406,0.203364023534925,6.39457044693661e-11,7.3537560139771e-10,"Glycerophospholipid metabolism"
"sey02060",57,"Up",0.0732783895008468,0.203364023534925,0.00438104474559478,0.00944662773268874,"Phosphotransferase system (PTS)"
"sey02040",45,"Down",0.073682617222799,0.203364023534925,0.0700520986600775,0.105078147990116,"Flagellar assembly"
"sey00627",6,"Down",0.0900870405664468,0.243435698839918,0.241947468445934,0.288432582368747,"Aminobenzoate degradation"
"sey01232",56,"Down",0.0917293937657662,0.243435698839918,2.89542021477271e-07,1.37782065392633e-06,"Nucleotide metabolism"
"RpoS",63,"Up",0.0951855919440863,0.245236351819489,2.76043839945405e-06,1.05816805312405e-05,"RpoS"
"sey05100",10,"Down",0.0974068788420045,0.245236351819489,0.146423379895866,0.190626664392731,"Bacterial invasion of epithelial cells"
"sey03060",18,"Down",0.0977391257251586,0.245236351819489,0.0916674024745099,0.130413417953426,"Protein export"
"sey01040",3,"Up",0.107596812855091,0.261853079514538,0.264586217358401,0.30175948756578,"Biosynthesis of unsaturated fatty acids"
"sey00640",34,"Down",0.109113835034046,0.261853079514538,0.00561858535849665,0.0117479512041294,"Propanoate metabolism"
"sey00220",18,"Up",0.111056481554391,0.261853079514538,4.10778000335239e-07,1.8895788015421e-06,"Arginine biosynthesis"
"sey01053",8,"Up",0.113414171825044,0.261853079514538,0.141969481269423,0.186588461096956,"Biosynthesis of siderophore group nonribosomal peptides"
"OxyR",42,"Up",0.113849165006321,0.261853079514538,1.46625444817234e-07,7.22653978027796e-07,"OxyR"
"sey00520",53,"Up",0.133967074180356,0.303073053063756,4.50626948475463e-08,2.48746075558455e-07,"Amino sugar and nucleotide sugar metabolism"
"sey00350",21,"Down",0.156835555758468,0.349085591849493,0.0571309820150696,0.0885851181806697,"Tyrosine metabolism"
"FNR",10,"Up",0.164573658755848,0.360494681084239,0.000143658069255989,0.000396496271146529,"FNR"
"sey00400",22,"Up",0.175305853191757,0.378003245944726,3.92127527431661e-08,2.35276516458996e-07,"Phenylalanine, tyrosine and tryptophan biosynthesis"
"sey00261",8,"Up",0.180312181251557,0.38004974007278,0.205895054071826,0.257488907288842,"Monobactam biosynthesis"
"sey00300",13,"Up",0.181762919165243,0.38004974007278,0.0760937173605826,0.112913258018929,"Lysine biosynthesis"
"sey02024",60,"Up",0.191032222307464,0.393469353409403,2.63867290996801e-10,2.42757907717057e-09,"Quorum sensing"
"sey00330",23,"Up",0.226410362014737,0.457356150215678,1.00766565756903e-05,3.2339037382448e-05,"Arginine and proline metabolism"
"sey01054",1,"Down",0.229464170142217,0.457356150215678,0.229464170142217,0.280230579465716,"Nonribosomal peptide structures"
"sey00360",7,"Up",0.232541285530547,0.457356150215678,0.541995582045148,0.570957178032294,"Phenylalanine metabolism"
"ArcA",239,"Up",0.236648647826966,0.457356150215678,4.02009645458882e-12,6.93466638416571e-11,"ArcA"
"sey00946",1,"Up",0.238620600112528,0.457356150215678,0.238620600112528,0.288432582368747,"Degradation of flavonoids"
"sey01230",126,"Up",0.261232326205448,0.493836452278793,9.95680559890226e-05,0.00028625816096844,"Biosynthesis of amino acids"
"sey03420",8,"Down",0.266608116404215,0.49715313395933,0.360850678415174,0.398379148970352,"Nucleotide excision repair"
"sey00760",25,"Up",0.275331509077443,0.49715313395933,0.0157698274546946,0.0298114546403816,"Nicotinate and nicotinamide metabolism"
"sey00970",26,"Down",0.277334247996747,0.49715313395933,0.12213041283873,0.162057663189853,"Aminoacyl-tRNA biosynthesis"
"sey02010",168,"Up",0.277397038513539,0.49715313395933,4.37988336467236e-08,2.48746075558455e-07,"ABC transporters"
"sey00010",44,"Up",0.300877783380767,0.531166875863815,5.29313781905079e-07,2.2134939970576e-06,"Glycolysis / Gluconeogenesis"
"sey00250",33,"Down",0.304073791255372,0.531166875863815,3.16323191055064e-08,2.0786952555047e-07,"Alanine, aspartate and glutamate metabolism"
"sey00770",25,"Up",0.345895248607638,0.596669303848175,0.0106157034313772,0.0215436334342654,"Pantothenate and CoA biosynthesis"
"sey01120",279,"Up",0.371994467069308,0.633064524076482,0.000487007167483689,0.00122194525659544,"Microbial metabolism in diverse environments"
"sey00750",9,"Up",0.377297685947917,0.633064524076482,0.172698696987422,0.222732898918357,"Vitamin B6 metabolism"
"sey00230",71,"Down",0.380756199263391,0.633064524076482,7.35898133079203e-07,2.98688065779206e-06,"Purine metabolism"
"sey00061",13,"Down",0.393619236258522,0.646660173853286,0.0822829507861752,0.11952681272097,"Fatty acid biosynthesis"
"sey00592",3,"Down",0.398673451432355,0.647258074090177,0.255282578862203,0.29604198220995,"alpha-Linolenic acid metabolism"
"sey00280",10,"Down",0.426489591782786,0.673939080105553,0.0133499544990513,0.0266999089981026,"Valine, leucine and isoleucine degradation"
"sey05132",36,"Up",0.429202527848404,0.673939080105553,4.10137319392202e-09,3.32935000447788e-08,"Salmonella infection"
"sey00730",14,"Down",0.431196866940806,0.673939080105553,0.105254697095098,0.144601777191715,"Thiamine metabolism"
"sey00040",35,"Up",0.436597512871984,0.673939080105553,8.5457041626019e-09,6.20687986546875e-08,"Pentose and glucuronate interconversions"
"sey00680",30,"Up",0.439726078850082,0.673939080105553,0.000104953621890062,0.000295583669812827,"Methane metabolism"
"sey01250",49,"Down",0.444409103547865,0.673939080105553,8.79235894705178e-08,4.49387235071536e-07,"Biosynthesis of nucleotide sugars"
"sey00362",9,"Up",0.450334682218308,0.675502023327462,0.210166115955683,0.258954678588253,"Benzoate degradation"
"sey03030",21,"Down",0.467087839731552,0.69054493344028,0.00864618995662227,0.017808570358416,"DNA replication"
"sey01212",20,"Down",0.475081341746217,0.69054493344028,0.0483990897816272,0.0777040369564193,"Fatty acid metabolism"
"sey00670",12,"Down",0.47605444262549,0.69054493344028,0.04842425491487,0.0777040369564193,"One carbon pool by folate"
"sey03410",14,"Down",0.480379084132369,0.69054493344028,0.176892740979516,0.226029613473826,"Base excision repair"
"sey00260",37,"Up",0.515227596331913,0.733004209214474,0.0246885070184117,0.0442469346563743,"Glycine, serine and threonine metabolism"
"sey00790",24,"Down",0.521561171992848,0.734443283010337,0.00359056677254286,0.00786505102557007,"Folate biosynthesis"
"SlyA",8,"Down",0.561161829884727,0.7665386093774,4.83372990476974e-07,2.08454602143195e-06,"SlyA"
"sey00625",5,"Down",0.561274856320473,0.7665386093774,0.499807173367997,0.538854608787372,"Chloroalkane and chloroalkene degradation"
"sey00460",8,"Down",0.58403324708093,0.7665386093774,0.0262525715349506,0.0464468573310665,"Cyanoamino acid metabolism"
"sey00450",15,"Down",0.586979952632332,0.7665386093774,0.0423770980680293,0.0713175552852201,"Selenocompound metabolism"
"sey01240",156,"Down",0.597104990568525,0.7665386093774,0.000585193390108952,0.00139235668681095,"Biosynthesis of cofactors"
"sey00900",14,"Down",0.599741320282875,0.7665386093774,0.0672969454562942,0.10205470849416,"Terpenoid backbone biosynthesis"
"sey00903",2,"Up",0.60311930565632,0.7665386093774,0.689217199234944,0.704533136995721,"Limonene and pinene degradation"
"sey00930",2,"Up",0.60311930565632,0.7665386093774,0.689217199234944,0.704533136995721,"Caprolactam degradation"
"sey00626",4,"Down",0.60831192874874,0.7665386093774,0.536297239848451,0.569300146916048,"Naphthalene degradation"
"OmpR",27,"Down",0.608655178031174,0.7665386093774,7.05200941751241e-13,1.62196216602786e-11,"OmpR"
"sey03018",16,"Down",0.615308010855301,0.7665386093774,0.199112076146673,0.252086848699458,"RNA degradation"
"sey00860",37,"Down",0.615494976598497,0.7665386093774,0.261600735687927,0.300840846041116,"Porphyrin metabolism"
"sey01110",351,"Up",0.623659764783601,0.7665386093774,8.8495678695294e-06,2.90771515713109e-05,"Biosynthesis of secondary metabolites"
"sey00190",44,"Down",0.626175785022068,0.7665386093774,0.509762323812247,0.545327137101474,"Oxidative phosphorylation"
"sey00051",43,"Up",0.627672919272799,0.7665386093774,0.0616952667573225,0.0945994090278945,"Fructose and mannose metabolism"
"sey03430",27,"Down",0.667579488632242,0.795595199129207,0.10687957444605,0.144601777191715,"Mismatch repair"
"sey00561",12,"Down",0.670477338036248,0.795595199129207,0.100894657012391,0.141026501995986,"Glycerolipid metabolism"
"sey00542",1,"Down",0.671995711659955,0.795595199129207,0.671995711659955,0.697258708338901,"O-Antigen repeat unit biosynthesis"
"sey02030",23,"Down",0.67452636447911,0.795595199129207,0.043424422813226,0.072199642749701,"Bacterial chemotaxis"
"sey00401",4,"Up",0.695609292561768,0.813509172656983,0.803010779463051,0.814819761513978,"Novobiocin biosynthesis"
"sey00130",21,"Down",0.727559309273269,0.840964603309094,0.106321099080429,0.144601777191715,"Ubiquinone and other terpenoid-quinone biosynthesis"
"sey00030",40,"Up",0.731273568094864,0.840964603309094,0.0517758275019172,0.0811939113098248,"Pentose phosphate pathway"
"sey00340",12,"Up",0.754479023319052,0.857092369766184,0.251924821297088,0.294623943550832,"Histidine metabolism"
"sey00600",2,"Up",0.757719341387496,0.857092369766184,1,1,"Sphingolipid metabolism"
"sey00270",37,"Down",0.768659750738721,0.862398744731248,8.81692462259639e-05,0.000264507738677892,"Cysteine and methionine metabolism"
"sey00053",22,"Down",0.78050173522091,0.866924991657918,8.02251225839273e-08,4.25810266022384e-07,"Ascorbate and aldarate metabolism"
"sey00543",13,"Down",0.789285548847565,0.866924991657918,0.243418559818601,0.288432582368747,"Exopolysaccharide biosynthesis"
"sey00470",17,"Up",0.803887830149112,0.866924991657918,0.101171186214512,0.141026501995986,"D-Amino acid metabolism"
"sey01200",111,"Up",0.809357139895252,0.866924991657918,0.0154457583969471,0.0296043702608153,"Carbon metabolism"
"sey00630",33,"Up",0.809431197702698,0.866924991657918,0.30827573145066,0.345870332847082,"Glyoxylate and dicarboxylate metabolism"
"sey00780",14,"Up",0.816009752469679,0.866924991657918,0.0774673950000461,0.113728728829855,"Biotin metabolism"
"sey01100",936,"Up",0.816668470402387,0.866924991657918,4.43592301417359e-06,1.61094046304199e-05,"Metabolic pathways"
"sey00650",30,"Down",0.847084070783478,0.892348105100152,0.00544582664857325,0.0115619088846632,"Butanoate metabolism"
"RcsB",26,"Down",0.869571281936005,0.909097249296732,0.0245493519949534,0.0442469346563743,"RcsB"
"sey00380",8,"Down",0.885859197112184,0.914926906196172,0.24454066766046,0.288432582368747,"Tryptophan metabolism"
"sey04122",17,"Down",0.8918292017427,0.914926906196172,0.086387387994941,0.124181870242728,"Sulfur relay system"
"sey03440",31,"Up",0.895037190844081,0.914926906196172,0.0352510373633611,0.0608080394517979,"Homologous recombination"
"sey00071",13,"Down",0.919044480182828,0.932559840185517,0.0145039876117026,0.0281908491607741,"Fatty acid degradation"
"sey00620",58,"Down",0.952840856999867,0.959027445702033,0.00130993567386827,0.00301285204989701,"Pyruvate metabolism"
"sey00020",28,"Up",0.959027445702033,0.959027445702033,0.0164634024340283,0.0307020207553501,"Citrate cycle (TCA cycle)"
