"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM"
"PmrAB",17,"Up",3.01915655792928e-07,4.13624448436311e-05,1.6950265751959e-09,2.32218640801838e-07,"PmrAB"
"path:sey01503",36,"Up",1.04228374083225e-06,7.13964362470092e-05,8.25084287496027e-09,5.65182736934779e-07,"Cationic antimicrobial peptide (CAMP) resistance"
"path:sey01501",20,"Up",7.30546078154264e-05,0.00333616042357114,0.0354990870753028,0.374105763793576,"beta-Lactam resistance"
"PhoPQ",18,"Up",0.000352404540374064,0.0120698555078117,9.19564568499028e-07,4.19934486281223e-05,"PhoPQ"
"SlyA",8,"Up",0.0008033996818773,0.022013151283438,0.00168759401732458,0.0462400760746934,"SlyA"
"path:sey02020",187,"Up",0.00160278258599496,0.036596869046885,0.00493043848557555,0.0947169315354997,"Two-component system"
"path:sey00552",3,"Up",0.00594776932804771,0.111903345745978,0.199507598556459,0.749337748487941,"Teichoic acid biosynthesis"
"path:sey00540",40,"Up",0.00704481185875297,0.111903345745978,0.000147388713224452,0.00504806342793749,"Lipopolysaccharide biosynthesis"
"path:sey00633",8,"Up",0.00735131468404238,0.111903345745978,0.263213658922239,0.749337748487941,"Nitrotoluene degradation"
"CpxR",33,"Up",0.010166642505149,0.133654567516467,0.00802732523708375,0.122193728608941,"CpxR"
"path:sey00290",20,"Up",0.0107313886327091,0.133654567516467,0.0997861824032237,0.683535349462083,"Valine, leucine and isoleucine biosynthesis"
"CRP",231,"Up",0.013193184532914,0.150622190084101,0.219397261095314,0.749337748487941,"CRP"
"path:sey01210",29,"Up",0.0217263290210351,0.228962082760139,0.151176438577775,0.749337748487941,"2-Oxocarboxylic acid metabolism"
"path:sey00520",53,"Up",0.028541875656672,0.264380423970758,0.00553091571010217,0.0947169315354997,"Amino sugar and nucleotide sugar metabolism"
"path:sey00410",9,"Up",0.0289467617486232,0.264380423970758,0.126471372572725,0.749337748487941,"beta-Alanine metabolism"
"path:sey00660",16,"Up",0.0395668020348855,0.338790742423707,0.348715281124081,0.749337748487941,"C5-Branched dibasic acid metabolism"
"path:sey03070",38,"Down",0.044368694227198,0.35755947700742,0.349362280196766,0.749337748487941,"Bacterial secretion system"
"path:sey00564",28,"Up",0.0509597608905012,0.387860402333259,0.0253729828488194,0.341953808301112,"Glycerophospholipid metabolism"
"path:sey00550",26,"Up",0.059516061515771,0.429142127771612,0.0409704839453098,0.400925450036246,"Peptidoglycan biosynthesis"
"path:sey00020",28,"Up",0.0687247001056032,0.45353005188243,0.250945727637192,0.749337748487941,"Citrate cycle (TCA cycle)"
"path:sey00440",3,"Up",0.0697607598394768,0.45353005188243,0.832715017051731,0.966796248610908,"Phosphonate and phosphinate metabolism"
"path:sey00770",25,"Up",0.0728296433679815,0.45353005188243,0.283029511335239,0.749337748487941,"Pantothenate and CoA biosynthesis"
"path:sey00740",17,"Up",0.0763450943830969,0.454751214368881,0.00375990805782245,0.0858512339869459,"Riboflavin metabolism"
"path:sey00521",10,"Down",0.0842316887134031,0.479822455886668,0.327046172051798,0.749337748487941,"Streptomycin biosynthesis"
"Lrp",145,"Up",0.0875588423150854,0.479822455886668,0.22424070896485,0.749337748487941,"Lrp"
"path:sey00565",1,"Down",0.0934247799809749,0.482155636555332,0.0934247799809749,0.683535349462083,"Ether lipid metabolism"
